,Title,Developer(s),Publisher(s),Release date,Release date,Release date,Ref.
,Title,Developer(s),Publisher(s),Japan,North America,PAL region,Ref.
1284,St. Andrews: Eikou to Rekishi no Old Course,,Epoch Co.,"September 15, 1995",Unreleased,Unreleased,
1285,Star Fox•StarwingEU,Nintendo/Argonaut Games,Nintendo,"February 21, 1993","March 23, 1993","June 3, 1993",
1286,Star Ocean,tri-Ace,Enix,"July 19, 1996",Unreleased,Unreleased,
1287,Star Trek: Deep Space Nine – Crossroads of Time,Novotrade,Playmates Interactive,Unreleased,September 1995,1995,
1288,Star Trek: Starfleet Academy - Starship Bridge Simulator,Paramount Interactive,Interplay Entertainment,Unreleased,December 1994,1994,
1289,Star Trek: The Next Generation – Future's Past•Shin Star Trek: The Next GenerationJP,Spectrum HoloByte,Spectrum HoloByte,"November 17, 1994",March 1994,Unreleased,
1290,Stardust Suplex,,Varie,"January 20, 1995",Unreleased,Unreleased,
1291,Stargate,Probe Entertainment,Acclaim Entertainment,"May 26, 1995",April 1995,"June 29, 1995",
1292,Stealth,Axes Art Amuse,Hect,"December 18, 1992",Unreleased,Unreleased,
1293,Steel Talons,Panoramic,Left Field Entertainment,Unreleased,November 1993,Unreleased,
1294,Sterling Sharpe: End 2 End,Tose,Jaleco,Unreleased,March 1995,Unreleased,
1295,Stone Protectors,Eurocom,Kemco,"April 28, 1995",November 1994,Unreleased,
1296,Street Combat•Ranma ½: Chounai GekitouhenJP,Opus Corporation,Irem,"March 27, 1992",April 1993,Unreleased,
1297,Street Fighter Alpha 2•Street Fighter Zero 2JP,Capcom,Capcom (JP)Nintendo (NA/EU),"December 20, 1996","November 1, 1996","December 19, 1996",
1298,Street Fighter II: The World Warrior †,Capcom,Capcom,"June 10, 1992","July 15, 1992","December 17, 1992",
1299,Street Fighter II Turbo: Hyper Fighting,Capcom,Capcom,"July 11, 1993","August 13, 1993",October 1993,
1300,Street Hockey '95,GTE Interactive Media,GTE Interactive Media,Unreleased,November 1994,Unreleased,
1301,Street Racer,Vivid Image,Ubisoft,"December 2, 1994",December 1994,"December 8, 1994",
1302,Strike Gunner S.T.G.•Super Strike GunnerEU,Athena,NTVIC,"March 27, 1992","October 15, 1992",November 1992,
1303,Stunt Race FX•Wild TraxJP,Nintendo/Argonaut Games,Nintendo,"June 4, 1994","October 10, 1994","October 27, 1994",
1304,Sugoi Hebereke,OLMSunsoft,Sunsoft,"March 11, 1994",Unreleased,Unreleased,
1305,Sugoro Quest ++ Dicenics,,Technōs Japan,"December 9, 1994",Unreleased,Unreleased,
1306,Sugoroku Ginga Senki,Bottom Up,Bottom Up,"December 19, 1996",Unreleased,Unreleased,
1307,Sun Sport Fishing: Keiryuu-Ou,Lenar,Imagineer,"December 22, 1994",Unreleased,Unreleased,
1308,Sunset Riders,Konami,Konami (NA)Palcom Software (EU),Unreleased,October 1993,October 1993,
1309,Supapoon,Now Production,Yutaka,"October 6, 1995",Unreleased,Unreleased,
1310,Supapoon DX,Now Production,Yutaka,"May 31, 1996",Unreleased,Unreleased,
1311,Super Adventure Island•Takahashi Meijin no Daibouken JimaJP,Produce!,Hudson Soft,"January 11, 1992","April 1, 1992","November 19, 1992",
1312,Super Adventure Island II•Takahashi Meijin no Daibouken Jima II JP,Make Software,Hudson Soft,"January 3, 1995","May 10, 1995",March 1995,
1313,Super Air Diver 2,Copya Systems,Asmik Ace Entertainment,"March 3, 1995",Unreleased,Unreleased,
1314,Super Alfred Chicken•Alfred ChickenEU,Twilight Games,Mindscape,Unreleased,"February 1, 1994",1994,
1315,The Super Aquatic Games Starring the Aquabats•James Pond's Crazy SportsEU,Millennium Interactive,Seika Corporation,Unreleased,October 1993,1994,
1316,Super Back to the Future II,Invictus[citation needed],Toshiba EMI,"July 23, 1993",Unreleased,Unreleased,
1317,Super Baken Ou '95,,Techiku,"March 24, 1995",Unreleased,Unreleased,
1318,Super Baseball 2020,Monolith Corporation,Tradewest,"March 12, 1993","July 13, 1993",Unreleased,
1319,Super Baseball Simulator 1.000•Super Ultra BaseballJP,Culture Brain,Culture Brain,"July 12, 1991","December 1, 1991",Unreleased,
1320,Super Bases Loaded•Super Professional BaseballJP,Tose,Jaleco,"May 17, 1991","September 30, 1991",Unreleased,
1321,Super Bases Loaded 2 †•Super 3D BaseballJP•Korean Pro BaseballKR,Tose,Jaleco,"August 7, 1992",February 1994,Unreleased,
1322,Super Bases Loaded 3: License to Steal•Super Moero!! Pro YakyuuJP,Tose,Jaleco,"December 23, 1994",February 1995,Unreleased,
1323,Super Batter Up•Super FamistaJP,Namco,Namco,"March 27, 1992","October 1, 1992",Unreleased,
1324,Super Battleship,World Builders Synergistic,Mindscape,Unreleased,November 1993,1994,
1325,Super Battletank 2,Absolute Entertainment,Absolute Entertainment,"March 27, 1994","January 11, 1994","August 8, 1994",
1326,Super Bikkuriman,Tom Create,BEC,"January 29, 1993",Unreleased,Unreleased,
1327,Super Birdie Rush,Data East,Data East,"March 6, 1992",Unreleased,Unreleased,
1328,Super Black Bass,Starfish,Hot-B,"December 4, 1992",May 1993,Unreleased,
1329,Super Black Bass 3,,Starfish,"December 15, 1995",Unreleased,Unreleased,
1330,Super Bomberman: Panic Bomber W,Raizing,Hudson Soft,"March 1, 1995",Unreleased,Unreleased,
1331,Super Bomberman,Produce,Hudson Soft,"April 28, 1993",September 1993,"November 20, 1993",
1332,Super Bomberman 2,Produce,Hudson Soft,"April 28, 1994",September 1994,"February 23, 1995",
1333,Super Bomberman 3,Hudson Soft,Hudson Soft,"April 28, 1995",Unreleased,"October 15, 1995",
1334,Super Bomberman 4,Produce,Hudson Soft,"April 26, 1996",Unreleased,Unreleased,
1335,Super Bomberman 5,Hudson Soft,Hudson Soft,"February 28, 1997",Unreleased,Unreleased,
1336,Super Bombliss,Tose,Bullet-Proof Software,"March 17, 1995",Unreleased,Unreleased,
1337,Super Bonk•Super B.C. KidEU•Chou GenjinJP,A.I. Company Ltd.,Hudson Soft,"July 22, 1994",November 1994,1995,
1338,Super Bowling,Athena,Technōs Japan (JP)American Technōs (NA),"July 3, 1992",September 1992,Unreleased,
1339,"Super Buster Bros. †•Super PangEU, JP",Capcom,Capcom,"August 7, 1992",October 1992,1992,
1340,Super Caesars Palace,Illusion Softworks,Virgin Interactive,"October 21, 1993","August 8, 1993",Unreleased,
1341,Super Casino 2,OeRSTED,Coconuts Japan,"July 14, 1995",Unreleased,Unreleased,
1342,Super Castles,,Victor Interactive Software,"December 22, 1994",Unreleased,Unreleased,
1343,Super Castlevania IV•Akumajou DraculaJP,Konami,Konami,"October 31, 1991","December 4, 1991","August 27, 1992",
1344,Super Chase H.Q.•Super H.Q. Criminal ChaserJP,Taito,Taito,"November 26, 1993",December 1993,1993,
1345,Super Chinese Fighter,,Culture Brain,"January 3, 1995",Unreleased,Unreleased,
1346,Super Chinese World 2: Uchuu Ichibuto Daikai,,Culture Brain,"October 29, 1993",Unreleased,Unreleased,
1347,Super Chinese World 3 - Chou Jigen Daisakusen,,Culture Brain,"December 22, 1995",Unreleased,Unreleased,
1348,Super Conflict,Vic Tokai,Vic Tokai,Unreleased,March 1993,1994,
1349,Super Dany,Cryo Interactive,Virgin Interactive,Unreleased,Unreleased,1994,
1350,Super Double Dragon•Return of Double DragonJP,Technōs Japan,Tradewest,"October 16, 1992","October 8, 1992","September 30, 1993",
1351,Super Double Yakuman,,VAP,"April 1, 1994",Unreleased,Unreleased,
1352,Super Double Yakuman II,,VAP,"March 14, 1997",Unreleased,Unreleased,
1353,Super Drift Out,Dragnet,Visco Corporation,"February 24, 1995",Cancelled,Unreleased,
1354,Super Dimension Fortress Macross: Scrambled Valkyrie,Winkysoft,Zamuse,"October 29, 1993",Unreleased,Unreleased,
1355,Super Dunk Star,C-Lab,Sammy Corporation,"April 28, 1993",Cancelled,Unreleased,
1356,Super F1 Circus,Cream,Nichibutsu,"July 24, 1992",Unreleased,Unreleased,
1357,Super F1 Circus 2,Cream,Nichibutsu,"July 29, 1993",Unreleased,Unreleased,
1358,Super F1 Circus 3,Cream,Nichibutsu,"July 15, 1994",Unreleased,Unreleased,
1359,Super F1 Circus Gaiden,Cream,Nichibutsu,"July 7, 1995",Unreleased,Unreleased,
1360,Super F1 Circus Limited,Cream,Nichibutsu,"October 23, 1992",Unreleased,Unreleased,
1361,Super F1 Hero,Aprinet,Varie,"December 18, 1992",Unreleased,Unreleased,
1362,Super Famicom Wars,Intelligent Systems,Nintendo,"May 1, 1998",Unreleased,Unreleased,
1363,Super Family Circuit,Game Studio,Namco,"October 21, 1994",Unreleased,Unreleased,
1364,Super Family Gelände,,Namco,"February 1, 1998",Unreleased,Unreleased,
1365,Super Famista 2,,Namco,"March 12, 1993",Unreleased,Unreleased,
1366,Super Famista 3,,Namco,"March 4, 1994",Unreleased,Unreleased,
1367,Super Famista 4,,Namco,"March 3, 1995",Unreleased,Unreleased,
1368,Super Famista 5,,Namco,"February 29, 1996",Unreleased,Unreleased,
1369,Super Final Match Tennis,Human Entertainment,Human Entertainment,"August 12, 1994",Unreleased,Unreleased,
1370,Super Fire Pro Wrestling,Human Club,Human Entertainment,"December 20, 1991",Unreleased,Unreleased,
1371,Super Fire Pro Wrestling: Queen's Special,Human Club,Human Entertainment,"June 30, 1995",Unreleased,Unreleased,
1372,Super Fire Pro Wrestling 2,Human Club,Human Entertainment,"December 25, 1992",Unreleased,Unreleased,
1373,Super Fire Pro Wrestling 3 Easy Type,Human Club,Human Entertainment,"February 4, 1994",Unreleased,Unreleased,
1374,Super Fire Pro Wrestling 3 Final Bout,Human Club,Human Entertainment,"December 28, 1993",Unreleased,Unreleased,
1375,Super Fire Pro Wrestling Special,Human Club,Human Entertainment,"December 22, 1994",Unreleased,Unreleased,
1376,Super Fire Pro Wrestling X,Human Club,Human Entertainment,"December 22, 1995",Unreleased,Unreleased,
1377,Super Fire Pro Wrestling X Premium,Human Club,Human Entertainment,"March 29, 1996",Unreleased,Unreleased,
1378,Super Fishing: Big Fight,Geo Factory,Naxat Soft,"December 16, 1994",Unreleased,Unreleased,
1379,Super Formation Soccer 94,Human Entertainment,Human Entertainment,"June 17, 1994",Unreleased,Unreleased,
1380,Super Formation Soccer 95: della Serie A,Human Entertainment,Human Entertainment,"March 31, 1995",Unreleased,Unreleased,
1381,Super Formation Soccer 95: della Serie A: UCC Xaqua,Human Entertainment,Human Entertainment,"March 31, 1995",Unreleased,Unreleased,
1382,Super Formation Soccer 96: World Club Edition,Human Entertainment,Human Entertainment,"March 29, 1996",Unreleased,Unreleased,
1383,Super Formation Soccer II,Human Entertainment,Human Entertainment,"June 11, 1993",Unreleased,Unreleased,
1384,Super Ghouls 'n Ghosts †•Chou MakaimuraJP,Capcom,Capcom,"October 4, 1991","November 28, 1991","December 10, 1992",
1385,Super Goal! 2•Takeda Nobuhiro no Super Cup SoccerJP,Tose,Jaleco,"November 26, 1993",April 1994,Unreleased,
1386,Super Godzilla•Chou-GodzillaJP,Toho,Toho,"December 23, 1993",July 1994,Unreleased,
1387,Super Gomoku Narabe Renju,Naxat Soft,Naxat Soft,"March 25, 1994",Unreleased,Unreleased,
1388,Super Gomoku Shougi,,Nichibutsu,"November 18, 1994",Unreleased,Unreleased,
1389,Super Gussun Oyoyo,Kan's,Banpresto,"August 11, 1995",Unreleased,Unreleased,
1390,Super Gussun Oyoyo 2,Kan's,Banpresto,"May 24, 1996",Unreleased,Unreleased,
1391,Super Hanafuda,Use,I'Max,"August 5, 1994",Unreleased,Unreleased,
1392,Super Hanafuda 2,Use,I'Max,"October 20, 1995",Unreleased,Unreleased,
1393,Super High Impact,Iguana Entertainment,Acclaim Entertainment,"July 9, 1993",June 1993,Unreleased,
1394,Super Honmei: G1 Seiha,,Nichibutsu,"February 28, 1994",Unreleased,Unreleased,
1395,Super Ice Hockey•Super Hockey '94JP,Opera House,Sunsoft,"March 25, 1994",Unreleased,1994,
1396,Super Igo Go Ou,,Naxat Soft,"April 8, 1994",Unreleased,Unreleased,
1397,Super Indy Champ,Opensystem,Forum,"April 1, 1994",Unreleased,Unreleased,
1398,Super International Cricket,Beam Software,Nintendo,Unreleased,Unreleased,1994,
1399,Super James Pond•Super James Pond IIJP,American Softworks,American Softworks,"July 23, 1993",July 1993,September 1993,
1400,Super Jangou,,Victor Interactive Software,"March 17, 1995",Unreleased,Unreleased,
1401,Super Jinsei Game,Takara,Takara,"March 18, 1994",Unreleased,Unreleased,
1402,Super Jinsei Game 2,Takara,Takara,"September 8, 1995",Unreleased,Unreleased,
1403,Super Jinsei Game 3,Takara,Takara,"November 29, 1996",Unreleased,Unreleased,
1404,Super Keiba,,I'Max,"August 10, 1993",Unreleased,Unreleased,
1405,Super Keiba 2,Tomcat System,I'Max,"May 19, 1995",Unreleased,Unreleased,
1406,Super Keirin,Betop,I'Max,"July 14, 1995",Unreleased,Unreleased,
1407,Super Kokou Yakyuu: Ichikyuu Jikkon,,I'Max,"August 5, 1994",Unreleased,Unreleased,
1408,Super Kyousouba: Kaze no Sylphid,,King Records,"October 8, 1993",Unreleased,Unreleased,
1409,Super Kyotei,,Nichibutsu,"June 30, 1995",Unreleased,Unreleased,
1410,Super Kyotei 2,,Nichibutsu,"April 26, 1996",Unreleased,Unreleased,
1411,Super Kyuukyoku Harikiri Stadium,,Taito,"December 3, 1993",Unreleased,Unreleased,
1412,Super Kyuukyoku Harikiri Stadium 2,Now Production,Taito,"August 12, 1994",Unreleased,Unreleased,
1413,Super Loopz,Graffiti,Imagineer,"March 4, 1994",Cancelled,Cancelled,
1414,Super Mad Champ,Givro,Tsukuda Original,"March 4, 1995",Unreleased,Unreleased,
1415,Super Mahjong,,I'Max,"August 22, 1992",Unreleased,Unreleased,
1416,Super Mahjong 2: Honkaku 4 Nin Uchi!,,I'Max,"December 2, 1993",Unreleased,Unreleased,
1417,Super Mahjong 3: Karakuchi,,I'Max,"November 25, 1994",Unreleased,Unreleased,
1418,Super Mahjong Taikai,,Koei,"September 12, 1992",Unreleased,Unreleased,
1419,Super Mario All-Stars †•Super Mario CollectionJP,Nintendo,Nintendo,"July 14, 1993","August 1, 1993","December 16, 1993",
1420,Super Mario All-Stars + Super Mario World,Nintendo,Nintendo,Unreleased,December 1994,1995,
1421,Super Mario Kart †,Nintendo,Nintendo,"August 27, 1992","September 1, 1992","January 21, 1993",
1422,Super Mario RPG: Legend of the Seven Stars †•Super Mario RPGJP,Square,Nintendo,"March 9, 1996","May 13, 1996",Unreleased,
1423,Super Mario World †•Super Mario World: Super Mario Bros. 4JP,Nintendo,Nintendo,"November 21, 1990","August 23, 1991","April 11, 1992",
1424,Super Mario World 2: Yoshi's Island †•Super Mario: Yossy IslandJP,Nintendo,Nintendo,August 1995,"October 4, 1995",October 1995,
1425,Super Metroid,Nintendo,Nintendo,"March 19, 1994","April 18, 1994","July 28, 1994",
1426,Super Momotarou Dentetsu DX,Make,Hudson Soft,"December 8, 1995",Unreleased,Unreleased,
1427,Super Momotarou Dentetsu II,Make,Hudson Soft,"August 7, 1992",Unreleased,Unreleased,
1428,Super Momotarou Dentetsu III,Make,Hudson Soft,"December 9, 1994",Unreleased,Unreleased,
1429,Super Morph,Millennium Interactive,Sony Imagesoft,Unreleased,Unreleased,1993,
1430,Super Naxat Open: Golf de Shoubu da! Dorabocchan,Kuusou Kagaku,Naxat Soft,"March 18, 1994",Unreleased,Unreleased,
1431,Super Nazo Puyo: Ruruu no Ruu,Compile,Banpresto,"May 26, 1995",Unreleased,Unreleased,
1432,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjouki,Compile,Compile,"June 28, 1996",Unreleased,Unreleased,
1433,Super Nichibutsu Mahjong,,Nichibutsu,"December 18, 1992",Unreleased,Unreleased,
1434,Super Nichibutsu Mahjong 2: Zenkoku Seiha Hen,,Nichibutsu,"October 29, 1993",Unreleased,Unreleased,
1435,Super Nichibutsu Mahjong 3: Yoshimoto Gekijou Hen,,Nichibutsu,"July 29, 1994",Unreleased,Unreleased,
1436,Super Nichibutsu Mahjong 4: Kiso Kenkyuu Hen,,Nichibutsu,"September 27, 1996",Unreleased,Unreleased,
1437,Super Ninja Boy•Super Chinese WorldJP,Culture Brain,Culture Brain,"December 28, 1991",April 1993,Unreleased,
1438,Super Ninja-kun•Maru's QuestEU,,Jaleco,"August 5, 1994",Unreleased,Cancelled,
1439,Super Nova•Darius ForceJP,Taito/Act Japan,Taito,"September 24, 1993",December 1993,Unreleased,
1440,Super Off Road,Software Creations,Tradewest,"July 3, 1992","December 1, 1991","June 24, 1993",
1441,Super Off Road: The Baja•Super 4WD: The BajaJP,Software Creations,Tradewest,"June 17, 1994","July 2, 1993",Unreleased,
1442,Super Okuman Chouja Game,,Takara,"November 24, 1995",Unreleased,Unreleased,
1443,Super Oozumou: Nessen Ooichiban,,Namco,"December 18, 1992",Unreleased,Unreleased,
1444,Super Pachi-Slot Mahjong,Syscom,Nichibutsu,"April 28, 1994",Unreleased,Unreleased,
1445,Super Pachinko,Betop,I'Max,"July 29, 1994",Unreleased,Unreleased,
1446,Super Pachinko Taisen,,Banpresto,"April 28, 1995",Unreleased,Unreleased,
1447,Super Pinball: Behind the Mask,KaZe / Meldac,Nintendo,"January 8, 1994",May 1994,"August 8, 1994",
1448,Super Pinball II: Amazing Odyssey,KAZe,Meldac,"March 17, 1995",Unreleased,Unreleased,
1449,Super Play Action Football,Tose,Nintendo,Unreleased,August 1992,Unreleased,
1450,Super Power League,Now Production,Hudson Soft,"August 6, 1993",Unreleased,Unreleased,
1451,Super Power League 2,Now Production,Hudson Soft,"August 3, 1994",Unreleased,Unreleased,
1452,Super Power League 3,Now Production,Hudson Soft,"August 10, 1995",Unreleased,Unreleased,
1453,Super Power League 4,Now Production,Hudson Soft,"August 9, 1996",Unreleased,Unreleased,
1454,Super Professional Baseball II,Tose,Jaleco,"August 7, 1992",Unreleased,Unreleased,
1455,Super Punch-Out!!,Nintendo,Nintendo,"March 1, 1998","September 14, 1994","January 26, 1995",
1456,Super Putty•Putty MoonJP,System 3,U.S. Gold,"July 30, 1993",November 1993,1993,
1457,Super Puyo Puyo,Compile,Banpresto,"December 10, 1993",Unreleased,Unreleased,
1458,Super Puyo Puyo Tsuu,Compile,Compile,"December 8, 1995",Unreleased,Unreleased,
1459,Super Puyo Puyo Tsuu Remix,Compile,Compile,"March 8, 1996",Unreleased,Unreleased,
1460,Super R.B.I. Baseball,Gray Matter,Time Warner Interactive,Unreleased,June 1995,Unreleased,
1461,Super R-Type,Irem,Irem,"July 13, 1991","September 1, 1991","June 4, 1992",
1462,Super Real Mahjong PIV,Affect,SETA,"March 25, 1994",Unreleased,Unreleased,
1463,Super Real Mahjong PV: Paradise: All-Star 4 Nin Uchi,SETA,SETA,"April 21, 1995",Unreleased,Unreleased,
1464,Super Robot Taisen EX,Winkysoft,Banpresto,"March 25, 1994",Unreleased,Unreleased,
1465,Super Robot Taisen Gaiden: Masou Kishin: The Lord of Elemental,Winkysoft,Banpresto,"March 22, 1996",Unreleased,Unreleased,
1466,Super Rugby,Tose,Tonkin House,"October 21, 1994",Unreleased,Unreleased,
1467,Super Sangokushi,Koei,Koei,"August 12, 1994",Unreleased,Unreleased,
1468,Super Scope 6•Nintendo Scope 6EU,Nintendo,Nintendo,"June 21, 1993",February 1992,"August 26, 1992",
1469,Super Shougi,,I'Max,"June 19, 1992",Unreleased,Unreleased,
1470,Super Shougi 2,,I'Max,"June 17, 1994",Unreleased,Unreleased,
1471,Super Shougi 3: Kitaihei,Gaibrain,I'Max,"December 29, 1995",Unreleased,Unreleased,
1472,Super Slam Dunk•Magic Johnson no Super Slam DunkJP,Virgin Interactive,Virgin Interactive,"July 16, 1993",July 1993,Unreleased,
1473,Super Slap Shot,Ringler Studios,Virgin Interactive,"August 20, 1993",August 1993,Unreleased,
1474,Super Smash TV,Beam Software,Acclaim Entertainment,"March 27, 1992",February 1992,"February 18, 1993",
1475,Super Soccer †•Super Formation SoccerJP,Human Entertainment,Nintendo,"December 13, 1991",May 1992,"June 4, 1992",
1476,Super Soccer Champ•Euro Football ChampEU•Hat Trick HeroJP,Taito,Taito,"March 27, 1992",June 1992,1992,
1477,Super Solitaire•Trump IslandJP,Beam Software,Extreme Entertainment Group JP Pack-In-Video,"July 23, 1995",January 1994,Unreleased,
1478,Super Soukoban,Thinking Rabbit,Pack-In-Video,"January 29, 1993",Unreleased,Unreleased,
1479,Super Star Wars,LucasArts / Sculptured Software,JVC Musical Industries,"December 18, 1992","November 1, 1992","April 2, 1993",
1480,Super Star Wars: The Empire Strikes Back,LucasArts / Sculptured Software,JVC Musical Industries,"December 17, 1993",October 1993,"February 24, 1994",
1481,Super Star Wars: Return of the Jedi,LucasArts / Sculptured Software,JVC Musical Industries,"June 23, 1995",October 1994,"March 30, 1995",
1482,Super Street Fighter II: The New Challengers †,Capcom,Capcom,"June 25, 1994","July 18, 1994",September 1994,
1483,Super Strike Eagle•F-15 Super Strike EagleJP,MicroProse,MicroProse,"November 26, 1993",March 1993,"November 25, 1993",
1484,Super SWIV•Firepower 2000NA,Sales Curve Interactive,Time Warner Interactive (EU)Sunsoft (NA)Coconuts Japan (JP),"November 13, 1992","November 13, 1992",August 1993,
1485,Super Tekkyuu Fight!,Metro,Banpresto,"September 15, 1995",Unreleased,Unreleased,
1486,Super Tennis•Super Tennis World CircuitJP,Tokyo Shoseki,Nintendo,"August 30, 1991","November 2, 1991","June 4, 1992",
1487,Super Tetris 2 + Bombliss,Tose,Bullet-Proof Software,"December 18, 1992",Unreleased,Unreleased,
1488,Super Tetris 2 + Bombliss: Gentei-ban,Tose,Bullet-Proof Software,"January 21, 1994",Unreleased,Unreleased,
1489,Super Tetris 3,Tose,Bullet-Proof Software,"December 16, 1994",Unreleased,Unreleased,
1490,Super Troll Islands,Kemco,American Softworks,"March 25, 1994",February 1994,1994,
1491,Super Trump Collection,,Bottom Up,"April 21, 1995",Unreleased,Unreleased,
1492,Super Trump Collection 2,,Bottom Up,"July 19, 1996",Unreleased,Unreleased,
1493,Super Tsume Shougi 1000,,Bottom Up,"December 16, 1994",Unreleased,Unreleased,
1494,Super Turrican,Factor 5,Seika Corporation,"September 3, 1993",May 1993,1993,
1495,Super Turrican 2,Factor 5,Ocean Software,Unreleased,November 1995,1995,
1496,Super Ultra Baseball 2•Super Baseball Simulator 1.000 2NA,,Culture Brain,"July 28, 1994",Cancelled,Unreleased,
1497,Super Uno,,Tomy Corporation,"November 12, 1993",Unreleased,Unreleased,
1498,Super V.G.,TGL,TGL,"July 21, 1995",Unreleased,Unreleased,
1499,Super Valis IV•Red Moon Rising MaidenJP,Telenet Japan,Atlus,"March 27, 1992",February 1993,Unreleased,
1500,Super Wagyan Land,Nova Games,Namco,"December 13, 1991",Unreleased,Unreleased,
1501,Super Wagyan Land 2,Nova Games,Namco,"March 25, 1993",Unreleased,Unreleased,
1502,Super Widget,Atlus,Atlus,Unreleased,September 1993,1993,
1503,Super Wrestle Angels,,Imagineer,"December 16, 1994",Unreleased,Unreleased,
1504,Super Yakyuu Michi,Nippon Create,Banpresto,"January 26, 1996",Unreleased,Unreleased,
1505,Super Zugan: Hakotenjou Kara no Shoutaijou,,Electronic Arts Victor,"February 11, 1994",Unreleased,Unreleased,
1506,Super Zugan 2: Tsukanpo Fighter,,J-Wing,"December 30, 1994",Unreleased,Unreleased,
1507,Sutobasu Yarō Shō: 3 on 3 Basketball,KID,B-AI,"February 25, 1994",Unreleased,Unreleased,
1508,Sutte Hakkun,Nintendo,Nintendo,"June 25, 1999",Unreleased,Unreleased,
1509,Suzuka 8 Hours,Arc System Works,Namco,"October 15, 1993",May 1994,Unreleased,
1510,SWAT Kats: The Radical Squadron,AIM,Hudson Soft,Unreleased,"August 21, 1995",Unreleased,
1511,Sword World SFC,,T&E Soft,"August 6, 1993",Unreleased,Unreleased,
1512,Sword World SFC 2,,T&E Soft,"July 15, 1994",Unreleased,Unreleased,
1513,Syndicate,Bullfrog Productions,Ocean Software,"May 19, 1995",December 1995,January 1995,
1514,Syvalion•SaibarionJP,Taito,Toshiba EMI (JP)JVC Musical Industries (NA/EU),"July 24, 1992",Cancelled,November 1992,
1515,T2: The Arcade Game,Probe Entertainment,LJN,"February 25, 1994",February 1994,January 1994,
1516,Table Game Daishuugou! Shougi Mahjong Hanafuda,,Varie,"July 26, 1996",Unreleased,Unreleased,
1517,Tactical Soccer,Electronic Arts Victor,Electronic Arts Victor,"April 21, 1995",Unreleased,Unreleased,
1518,Tactics Ogre: Let Us Cling Together,Quest Corporation,Quest Corporation,"October 6, 1995",Unreleased,Unreleased,
1519,Tadaima Yuusha Boshuuchuu Okawari,Human Entertainment,Human Entertainment,"November 25, 1994",Unreleased,Unreleased,
1520,Taekwon-Do †,Human Club,Human Entertainment,"June 28, 1994",Unreleased,Unreleased,
1521,Taikou Rishinden,,Koei,"April 7, 1993",Unreleased,Unreleased,
1522,Taikyoku Igo: Goliath,,Bullet-Proof Software,"May 14, 1993",Unreleased,Unreleased,
1523,Taikyoku Igo: Idaten,,Bullet-Proof Software,"December 29, 1995",Unreleased,Unreleased,
1524,Take Yutaka G1 Memory,Gaps,Naxat Soft,"July 21, 1995",Unreleased,Unreleased,
1525,Takeda Nobuhiro no Super League Soccer,Tose,Jaleco,"November 25, 1994",Unreleased,Unreleased,
1526,Takemiya Masaki Kudan no Igo Taishou,,KSS,"August 11, 1995",Unreleased,Unreleased,
1527,Tales of Phantasia,Wolf Team,Namco,"December 15, 1995",Unreleased,Unreleased,
1528,Tamagotchi Town,Marigul,Bandai,"May 1, 1999",Unreleased,Unreleased,
1529,Tarot Mystery,Ukiyotei,Visit,"April 28, 1995",Unreleased,Unreleased,
1530,Taz-Mania,Visual Concepts,Sunsoft,Unreleased,May 1993,Unreleased,
1531,Tecmo Super Baseball,Tecmo,Tecmo,"October 28, 1994",September 1994,Unreleased,
1532,Tecmo Super Bowl,Tecmo,Tecmo,"November 26, 1993",November 1993,Unreleased,
1533,Tecmo Super Bowl II: Special Edition,Tecmo,Tecmo,"December 20, 1994",January 1995,Unreleased,
1534,Tecmo Super Bowl III: Final Edition,Tecmo,Tecmo,"December 22, 1995",October 1995,Unreleased,
1535,Tecmo Super NBA Basketball,Tecmo,Tecmo,"December 25, 1992",March 1993,1993,
1536,Teenage Mutant Ninja Turtles IV: Turtles in Time †•Teenage Mutant Hero Turtles IV: Turtles in TimeEU•Teenage Mutant Ninja Turtles: Turtles in TimeJP,Konami,Konami,"July 24, 1992","August 15, 1992","November 19, 1992",
1537,Teenage Mutant Ninja Turtles: Tournament Fighters•Teenage Mutant Hero Turtles: Tournament FightersEU•Teenage Mutant Ninja Turtles: Mutant WarriorsJP,Konami,Konami,"December 3, 1993",December 1993,December 1993,
1538,Tekichuu Keiba Juku,,Banpresto,"January 19, 1996",Unreleased,Unreleased,
1539,Tenchi Muyou! Game Hen,Banpresto,Banpresto,"October 27, 1995",Unreleased,Unreleased,
1540,Tenchi o Kurau: Sangokushi Gunyuuden,,Capcom,"August 11, 1995",Unreleased,Unreleased,
1541,Tengai Makyou Zero,Red Company,Hudson Soft,"December 22, 1995",Unreleased,Unreleased,
1542,Tengai Makyou Zero: Shounen Jump no Shou,Red Company,Hudson Soft,"December 22, 1995",Unreleased,Unreleased,
1543,Tenshi no Uta: Shiroki Tsubasa no Inori,,Nippon Telenet,"July 29, 1994",Unreleased,Unreleased,
1544,The Terminator,Mindscape,Mindscape,Unreleased,April 1993,1993,
1545,Terminator 2: Judgment Day,Bits Studios,LJN,Unreleased,November 1993,1993,
1546,Terranigma•Tenchi SouzouJP,Quintet,Enix (JP)Nintendo (EU),"October 20, 1995",Unreleased,"December 19, 1996",
1547,Tetris (Part of Tetris & Dr. Mario)†,Tose,Nintendo,Unreleased,December 1994,"July 27, 1995",
