11,5,['pain-', 'piti-', 'power-', 'remorse-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-less', '-lessly', '-lessness']
11,5,['pain-', 'purpose-', 'rest-', 'shame-', 'soul-', 'tact-', 'taste-', 'thank-', 'thought-', 'tune-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly']
9,5,['ba-', 'ca-', 'fa-', 'fi-', 'ma-', 'pa-', 'si-', 'ta-', 'to-'],['-ll', '-n', '-r', '-re', '-t']
9,5,['objec-', 'obstruc-', 'posi-', 'produc-', 'protec-', 'restric-', 'secre-', 'sugges-', 'transi-'],['-t', '-tion', '-tive', '-tively', '-tiveness']
8,6,['pain-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly', '-lessness']
8,5,['a-', 'ba-', 'ca-', 'i-', 'ma-', 'pa-', 'ta-', 'we-'],['-d', '-ll', '-n', '-re', '-t']
8,5,['b-', 'c-', 'f-', 'm-', 'p-', 'sc-', 'sp-', 't-'],['-an', '-ar', '-are', '-at', '-ore']
8,5,['ba-', 'bu-', 'pi-', 'pu-', 'sha-', 'sta-', 'ta-', 'wi-'],['-ck', '-g', '-ll', '-nk', '-t']
8,5,['ba-', 'ca-', 'fa-', 'ma-', 'pu-', 'spi-', 'ta-', 'to-'],['-ke', '-ll', '-n', '-re', '-t']
8,5,['ba-', 'ha-', 'pu-', 'sha-', 'si-', 'sta-', 'ta-', 'wi-'],['-ck', '-ll', '-nk', '-re', '-t']
8,5,['ba-', 'ma-', 'pa-', 'pu-', 'si-', 'ta-', 'to-', 'we-'],['-ll', '-n', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'qui-', 'sha-', 'squa-', 'ta-', 'we-'],['-d', '-ll', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'sca-', 'si-', 'spa-', 'ta-', 'to-'],['-n', '-r', '-re', '-t', '-tter']
8,5,['ba-', 'pi-', 'pu-', 'ra-', 'sa-', 'sha-', 'sta-', 'ta-'],['-ck', '-g', '-ke', '-nk', '-t']
8,5,['fi-', 'ma-', 'pu-', 'sha-', 'sta-', 'ta-', 'to-', 'wi-'],['-g', '-le', '-ll', '-re', '-t']
8,5,['neutr-', 'norm-', 'ration-', 're-', 'sentiment-', 'speci-', 'trivi-', 'vit-'],['-al', '-ality', '-alization', '-alize', '-ally']
8,5,['neutra-', 'norma-', 'rationa-', 'rea-', 'sentimenta-', 'specia-', 'trivia-', 'vita-'],['-l', '-lity', '-lization', '-lize', '-lly']
8,5,['push-', 'rac-', 'read-', 'show-', 'sneak-', 'speed-', 'tast-', 'wear-'],['-er', '-ily', '-iness', '-ing', '-y']
7,6,['b-', 'f-', 's-', 'sh-', 'sp-', 't-', 'w-'],['-ake', '-ear', '-ell', '-ill', '-in', '-ore']
7,6,['b-', 'l-', 's-', 'sh-', 'sn-', 'st-', 't-'],['-ack', '-ag', '-ake', '-ore', '-ow', '-uck']
7,6,['l-', 'r-', 's-', 'sh-', 'sl-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ip', '-ot', '-ow']
7,5,['a-', 'ca-', 'ha-', 'ma-', 'pa-', 'qui-', 'ta-'],['-d', '-ll', '-re', '-rt', '-t']
6,6,['b-', 'r-', 's-', 'sh-', 't-', 'w-'],['-ad', '-ag', '-ake', '-ear', '-ill', '-ow']
6,6,['b-', 'r-', 'sh-', 'sn-', 'st-', 't-'],['-ack', '-ag', '-ake', '-are', '-out', '-ow']
6,6,['b-', 'r-', 'sh-', 'sp-', 'st-', 't-'],['-ake', '-ank', '-are', '-at', '-ill', '-out']
6,6,['b-', 's-', 'sh-', 'sl-', 'st-', 't-'],['-ack', '-ag', '-ake', '-at', '-op', '-ow']
6,6,['b-', 's-', 'sh-', 'sp-', 'sw-', 't-'],['-ank', '-at', '-ear', '-ell', '-ill', '-ore']
6,6,['b-', 's-', 'sh-', 'st-', 'sw-', 't-'],['-ag', '-ank', '-at', '-ill', '-op', '-ore']
6,6,['ba-', 'bi-', 'ma-', 'pu-', 'ta-', 'to-'],['-g', '-ke', '-ll', '-n', '-t', '-tter']
6,6,['ba-', 'ca-', 'fa-', 'ma-', 'ta-', 'to-'],['-ke', '-ll', '-n', '-r', '-re', '-t']
6,6,['ba-', 'fa-', 'ma-', 'pa-', 'ta-', 'to-'],['-il', '-ll', '-n', '-r', '-re', '-t']
6,6,['ba-', 'fa-', 'ma-', 'ta-', 'to-', 'wa-'],['-il', '-ke', '-ll', '-n', '-r', '-re']
6,6,['ba-', 'ma-', 'pa-', 'si-', 'ta-', 'to-'],['-ll', '-n', '-r', '-re', '-t', '-tter']
6,6,['ba-', 'ma-', 'pu-', 'ra-', 'ta-', 'to-'],['-g', '-ke', '-n', '-re', '-t', '-tter']
6,6,['ba-', 'ma-', 'pu-', 'sha-', 'ta-', 'to-'],['-g', '-ke', '-ll', '-re', '-t', '-tter']
6,6,['ba-', 'pi-', 'pu-', 'sha-', 'sta-', 'ta-'],['-ck', '-g', '-ke', '-ll', '-nk', '-t']
6,6,['ba-', 'pu-', 'ra-', 'sha-', 'sta-', 'ta-'],['-ck', '-g', '-ke', '-nk', '-re', '-t']
6,6,['ba-', 'pu-', 'sha-', 'sta-', 'ta-', 'wi-'],['-ck', '-g', '-ll', '-nk', '-re', '-t']
6,6,['c-', 'f-', 'p-', 'sp-', 't-', 'w-'],['-an', '-ar', '-are', '-ool', '-ore', '-ry']
6,6,['c-', 'h-', 'm-', 'p-', 'st-', 't-'],['-all', '-are', '-arry', '-art', '-at', '-op']
6,6,['ca-', 'ma-', 'pa-', 'si-', 'ta-', 'to-'],['-ll', '-n', '-p', '-r', '-re', '-t']
6,6,['co-', 'ma-', 'pa-', 'ra-', 'so-', 'ta-'],['-d', '-il', '-n', '-p', '-re', '-t']
6,6,['d-', 'f-', 's-', 'sh-', 'sp-', 't-'],['-ear', '-ell', '-in', '-ine', '-ire', '-un']
6,6,['d-', 'h-', 'm-', 'p-', 't-', 'w-'],['-ad', '-ale', '-are', '-art', '-eal', '-en']
6,6,['f-', 'm-', 'p-', 'st-', 't-', 'w-'],['-all', '-ar', '-are', '-ile', '-ill', '-ore']
6,6,['f-', 'p-', 'sh-', 'sp-', 't-', 'w-'],['-are', '-ear', '-ill', '-in', '-ore', '-ort']
6,6,['f-', 's-', 'sh-', 'sp-', 'sw-', 't-'],['-at', '-ear', '-ell', '-ill', '-ine', '-ore']
6,6,['fi-', 'ma-', 'pu-', 'ta-', 'to-', 'wi-'],['-g', '-le', '-ll', '-n', '-re', '-t']
6,6,['fl-', 'l-', 'r-', 's-', 'sl-', 't-'],['-ag', '-ap', '-ick', '-ight', '-ip', '-ow']
6,6,['h-', 'l-', 'r-', 'sh-', 'sl-', 't-'],['-ack', '-am', '-ip', '-ot', '-ow', '-ush']
6,6,['h-', 'l-', 'r-', 'sh-', 'sl-', 'tr-'],['-ack', '-am', '-ay', '-ip', '-ot', '-ow']
6,6,['h-', 'm-', 'p-', 'r-', 's-', 'st-'],['-at', '-ate', '-ay', '-eal', '-ill', '-ole']
6,6,['h-', 'm-', 'p-', 'r-', 's-', 't-'],['-ad', '-ail', '-at', '-eal', '-ill', '-ole']
6,6,['h-', 'm-', 'p-', 'r-', 's-', 'w-'],['-ad', '-ail', '-ay', '-eal', '-ill', '-ound']
6,6,['h-', 'm-', 'p-', 's-', 'st-', 't-'],['-ale', '-at', '-eal', '-ill', '-ole', '-op']
6,6,['h-', 'm-', 'p-', 'sh-', 'st-', 't-'],['-ale', '-all', '-are', '-at', '-ill', '-op']
6,6,['h-', 'm-', 'p-', 'st-', 't-', 'w-'],['-ale', '-all', '-are', '-art', '-eal', '-ill']
6,6,['h-', 'p-', 'r-', 's-', 'sh-', 't-'],['-ack', '-ad', '-at', '-ear', '-ill', '-ip']
6,6,['h-', 'p-', 'r-', 's-', 'st-', 't-'],['-ack', '-at', '-eal', '-ill', '-ole', '-ub']
6,6,['ha-', 'pu-', 'sha-', 'sta-', 'ta-', 'wi-'],['-ck', '-le', '-ll', '-nk', '-re', '-t']
6,6,['l-', 'n-', 'r-', 's-', 'sl-', 'tr-'],['-ap', '-ay', '-ick', '-ip', '-ot', '-ow']
6,6,['l-', 'p-', 'r-', 's-', 'sl-', 'st-'],['-ack', '-ate', '-ay', '-ick', '-ink', '-ump']
6,6,['l-', 'p-', 'r-', 's-', 'sl-', 'tr-'],['-ack', '-ap', '-ay', '-ick', '-ip', '-ump']
6,6,['l-', 'r-', 's-', 'sl-', 'st-', 'w-'],['-ag', '-ake', '-ay', '-ick', '-ink', '-ow']
6,6,['l-', 'r-', 's-', 'sl-', 't-', 'tr-'],['-ack', '-ap', '-ick', '-ip', '-ot', '-ow']
6,6,['ma-', 'pa-', 'pu-', 'si-', 'ta-', 'to-'],['-ll', '-n', '-p', '-re', '-t', '-tter']
6,6,['ma-', 'pa-', 'pu-', 'ta-', 'ti-', 'to-'],['-le', '-ll', '-n', '-p', '-re', '-tter']
6,6,['ma-', 'po-', 'pu-', 'ta-', 'ti-', 'to-'],['-ke', '-le', '-ll', '-p', '-re', '-tter']
6,6,['ma-', 'pu-', 'sha-', 'sta-', 'ta-', 'to-'],['-g', '-ke', '-le', '-ll', '-re', '-t']
6,6,['n-', 'r-', 's-', 'sl-', 't-', 'tr-'],['-ap', '-ick', '-ip', '-ipper', '-ot', '-ow']
6,6,['pi-', 'pu-', 'sa-', 'sha-', 'sta-', 'ta-'],['-ck', '-g', '-ke', '-le', '-nk', '-t']
6,6,['pi-', 'pu-', 'sha-', 'sta-', 'ta-', 'wi-'],['-ck', '-g', '-le', '-ll', '-nk', '-t']
6,5,['a-', 'ba-', 'ca-', 'fi-', 'pu-', 'wi-'],['-ll', '-n', '-re', '-sh', '-t']
6,5,['a-', 'ba-', 'ma-', 'pa-', 'qui-', 'sha-'],['-d', '-ll', '-re', '-rk', '-t']
6,5,['a-', 'ca-', 'ha-', 'hi-', 'sha-', 'ta-'],['-d', '-ll', '-m', '-re', '-t']
6,5,['a-', 'ca-', 'ma-', 'pa-', 'ta-', 'wa-'],['-d', '-ll', '-n', '-re', '-rt']
6,5,['a-', 'colle-', 'obje-', 'prote-', 'refle-', 'sele-'],['-ct', '-ction', '-ctive', '-ctively', '-ctor']
6,5,['a-', 'fa-', 'fi-', 'ma-', 'si-', 'ta-'],['-ll', '-n', '-re', '-t', '-x']
6,5,['a-', 'fa-', 'i-', 'pa-', 'pu-', 'spi-'],['-ce', '-ll', '-n', '-re', '-t']
6,5,['a-', 'ma-', 'pu-', 'spi-', 'to-', 'wi-'],['-ll', '-n', '-ny', '-re', '-t']
6,5,['ac-', 'collec-', 'objec-', 'protec-', 'reflec-', 'selec-'],['-t', '-tion', '-tive', '-tively', '-tor']
6,5,['ac-', 'objec-', 'produc-', 'selec-', 'subjec-', 'transi-'],['-t', '-tion', '-tive', '-tively', '-tivity']
6,5,['b-', 'c-', 'f-', 'r-', 'sp-', 't-'],['-ake', '-an', '-are', '-at', '-oil']
6,5,['b-', 'c-', 'f-', 's-', 'sp-', 't-'],['-ake', '-at', '-ell', '-oil', '-ore']
6,5,['b-', 'c-', 'f-', 'sh-', 'sp-', 't-'],['-ake', '-are', '-at', '-ell', '-ore']
6,5,['b-', 'c-', 'f-', 'sh-', 't-', 'w-'],['-ake', '-all', '-are', '-ell', '-ore']
6,5,['b-', 'c-', 'h-', 'sc-', 'sh-', 't-'],['-ad', '-are', '-at', '-orn', '-ow']
6,5,['b-', 'c-', 'h-', 'sc-', 't-', 'w-'],['-ad', '-are', '-old', '-orn', '-ow']
6,5,['b-', 'c-', 'h-', 'sh-', 'st-', 't-'],['-all', '-are', '-at', '-op', '-ow']
6,5,['b-', 'c-', 'h-', 'sh-', 't-', 'w-'],['-ad', '-all', '-are', '-orn', '-ow']
6,5,['b-', 'c-', 'l-', 's-', 't-', 'w-'],['-ad', '-ake', '-ent', '-ore', '-ow']
6,5,['b-', 'c-', 'm-', 'p-', 's-', 'sh-'],['-ad', '-at', '-od', '-op', '-ore']
6,5,['b-', 'c-', 'm-', 's-', 'sh-', 't-'],['-ad', '-ake', '-at', '-op', '-ore']
6,5,['b-', 'c-', 'm-', 'sh-', 't-', 'w-'],['-ad', '-ake', '-all', '-are', '-ore']
6,5,['b-', 'c-', 'p-', 'r-', 'sc-', 't-'],['-ad', '-an', '-are', '-at', '-ent']
6,5,['b-', 'c-', 'p-', 'sc-', 'sh-', 't-'],['-ad', '-are', '-at', '-one', '-ore']
6,5,['b-', 'c-', 'r-', 'sc-', 't-', 'w-'],['-ad', '-an', '-are', '-ent', '-ow']
6,5,['b-', 'c-', 's-', 'sc-', 't-', 'w-'],['-ad', '-ent', '-old', '-ore', '-ow']
6,5,['b-', 'c-', 's-', 'sh-', 'st-', 't-'],['-ake', '-at', '-op', '-ore', '-ow']
6,5,['b-', 'c-', 's-', 'sh-', 't-', 'w-'],['-ad', '-ake', '-ell', '-ore', '-ow']
6,5,['b-', 'c-', 'sc-', 'sh-', 'st-', 't-'],['-are', '-at', '-one', '-ore', '-ow']
6,5,['b-', 'c-', 'sc-', 'sh-', 't-', 'w-'],['-ad', '-are', '-ore', '-orn', '-ow']
6,5,['b-', 'c-', 'sh-', 'st-', 't-', 'w-'],['-ake', '-all', '-are', '-ore', '-ow']
6,5,['b-', 'ch-', 'm-', 'p-', 'sw-', 't-'],['-at', '-atter', '-eat', '-ill', '-op']
6,5,['b-', 'ch-', 'p-', 's-', 'sh-', 't-'],['-at', '-ill', '-in', '-op', '-uck']
6,5,['b-', 'ch-', 's-', 'sh-', 'st-', 't-'],['-at', '-ill', '-op', '-ow', '-uck']
6,5,['b-', 'd-', 'h-', 'l-', 'm-', 'r-'],['-ad', '-ay', '-ead', '-id', '-ug']
6,5,['b-', 'dr-', 'r-', 's-', 'st-', 't-'],['-ag', '-ake', '-ank', '-eam', '-ill']
6,5,['b-', 'dr-', 's-', 'sh-', 'st-', 't-'],['-ag', '-ake', '-ank', '-ill', '-op']
6,5,['b-', 'f-', 'g-', 's-', 'sp-', 't-'],['-ear', '-ender', '-ill', '-in', '-ore']
6,5,['b-', 'f-', 'h-', 'm-', 'p-', 'r-'],['-ail', '-are', '-at', '-ill', '-ound']
6,5,['b-', 'f-', 'h-', 'm-', 'p-', 's-'],['-ail', '-at', '-eat', '-ill', '-ound']
6,5,['b-', 'f-', 'h-', 'm-', 'p-', 'w-'],['-ail', '-all', '-are', '-ill', '-ound']
6,5,['b-', 'f-', 'h-', 'm-', 's-', 't-'],['-ail', '-at', '-eat', '-ill', '-old']
6,5,['b-', 'f-', 'h-', 'm-', 't-', 'w-'],['-ail', '-all', '-are', '-ill', '-old']
6,5,['b-', 'f-', 'h-', 'p-', 'r-', 's-'],['-ail', '-at', '-ear', '-ill', '-ound']
6,5,['b-', 'f-', 'h-', 'p-', 'r-', 't-'],['-ail', '-are', '-at', '-ear', '-ill']
6,5,['b-', 'f-', 'h-', 'p-', 'r-', 'w-'],['-ail', '-are', '-ear', '-ill', '-ound']
6,5,['b-', 'f-', 'h-', 'p-', 's-', 't-'],['-ail', '-at', '-ear', '-eat', '-ill']
6,5,['b-', 'f-', 'h-', 'p-', 's-', 'w-'],['-ail', '-ear', '-ill', '-it', '-ound']
6,5,['b-', 'f-', 'h-', 'p-', 'sh-', 't-'],['-all', '-are', '-at', '-ear', '-ill']
6,5,['b-', 'f-', 'h-', 'p-', 't-', 'w-'],['-ail', '-all', '-are', '-ear', '-ill']
6,5,['b-', 'f-', 'm-', 'p-', 'r-', 't-'],['-ail', '-an', '-are', '-at', '-ill']
6,5,['b-', 'f-', 'm-', 'p-', 'r-', 'w-'],['-ail', '-an', '-are', '-ill', '-ound']
6,5,['b-', 'f-', 'm-', 'p-', 's-', 't-'],['-ail', '-at', '-eat', '-ill', '-ore']
6,5,['b-', 'f-', 'm-', 'p-', 'sw-', 't-'],['-an', '-at', '-eat', '-ill', '-ore']
6,5,['b-', 'f-', 'm-', 'r-', 'sp-', 't-'],['-ake', '-an', '-are', '-at', '-ill']
6,5,['b-', 'f-', 'm-', 'r-', 't-', 'w-'],['-ail', '-ake', '-an', '-are', '-ill']
6,5,['b-', 'f-', 'm-', 's-', 't-', 'w-'],['-ail', '-ake', '-ill', '-old', '-ore']
6,5,['b-', 'f-', 'p-', 'r-', 'sp-', 't-'],['-an', '-are', '-at', '-ear', '-ill']
6,5,['b-', 'f-', 'p-', 's-', 'sp-', 'w-'],['-ear', '-ill', '-in', '-it', '-ore']
6,5,['b-', 'f-', 'p-', 'sp-', 'sw-', 't-'],['-an', '-at', '-ear', '-ill', '-ore']
6,5,['b-', 'f-', 'r-', 's-', 'sh-', 't-'],['-ake', '-at', '-ear', '-ill', '-oot']
6,5,['b-', 'f-', 'r-', 'sh-', 'sp-', 't-'],['-ake', '-are', '-at', '-ear', '-ill']
6,5,['b-', 'f-', 'r-', 'sh-', 'sp-', 'w-'],['-ake', '-are', '-ear', '-ed', '-ill']
6,5,['b-', 'f-', 'r-', 'sp-', 't-', 'w-'],['-ake', '-an', '-are', '-ear', '-ill']
6,5,['b-', 'f-', 'sh-', 't-', 'w-', 'y-'],['-all', '-ear', '-ell', '-in', '-ore']
6,5,['b-', 'f-', 'sp-', 'sw-', 't-', 'w-'],['-an', '-ear', '-ell', '-ill', '-ore']
6,5,['b-', 'g-', 's-', 'sh-', 't-', 'w-'],['-ag', '-ear', '-ill', '-in', '-ore']
6,5,['b-', 'gr-', 'h-', 'm-', 'p-', 's-'],['-ad', '-ay', '-eat', '-ill', '-ound']
6,5,['b-', 'gr-', 'h-', 'r-', 's-', 'w-'],['-ad', '-ay', '-ill', '-ound', '-ow']
6,5,['b-', 'h-', 'l-', 'r-', 'sh-', 't-'],['-ack', '-ad', '-ook', '-ow', '-ush']
6,5,['b-', 'h-', 'm-', 'p-', 'r-', 'sh-'],['-ad', '-are', '-at', '-ay', '-ill']
6,5,['b-', 'h-', 'm-', 'p-', 's-', 'sh-'],['-ad', '-at', '-ay', '-ill', '-op']
6,5,['b-', 'h-', 'm-', 'p-', 'sh-', 'w-'],['-ad', '-all', '-are', '-ay', '-ill']
6,5,['b-', 'h-', 'm-', 'p-', 't-', 'w-'],['-ad', '-ail', '-all', '-are', '-ill']
6,5,['b-', 'h-', 'p-', 'qu-', 'r-', 's-'],['-ack', '-ad', '-ail', '-ay', '-ill']
6,5,['b-', 'h-', 'p-', 'qu-', 's-', 'w-'],['-ad', '-ail', '-ay', '-ill', '-it']
6,5,['b-', 'h-', 'p-', 'r-', 'sh-', 'sp-'],['-are', '-at', '-ay', '-ear', '-ill']
6,5,['b-', 'h-', 'p-', 'r-', 'sh-', 'st-'],['-ack', '-are', '-at', '-ay', '-ill']
6,5,['b-', 'h-', 'p-', 'r-', 'sh-', 'w-'],['-ad', '-are', '-ay', '-ear', '-ill']
6,5,['b-', 'h-', 'p-', 'r-', 't-', 'w-'],['-ad', '-ail', '-are', '-ear', '-ill']
6,5,['b-', 'h-', 'p-', 's-', 'sh-', 'st-'],['-ack', '-at', '-ay', '-ill', '-op']
6,5,['b-', 'h-', 'p-', 's-', 'sh-', 'sw-'],['-at', '-ay', '-ear', '-ill', '-op']
6,5,['b-', 'h-', 'p-', 's-', 'sl-', 'st-'],['-ack', '-at', '-ay', '-op', '-unk']
6,5,['b-', 'h-', 'p-', 's-', 'sw-', 't-'],['-at', '-ear', '-eat', '-ill', '-op']
6,5,['b-', 'h-', 'p-', 'sh-', 't-', 'w-'],['-ad', '-all', '-are', '-ear', '-ill']
6,5,['b-', 'h-', 'pl-', 's-', 'sh-', 'st-'],['-ank', '-at', '-ay', '-op', '-ow']
6,5,['b-', 'h-', 'pl-', 's-', 'sl-', 'st-'],['-at', '-ay', '-op', '-ow', '-unk']
6,5,['b-', 'h-', 'r-', 's-', 'sh-', 'w-'],['-ad', '-ay', '-ear', '-ill', '-ow']
6,5,['b-', 'h-', 'r-', 's-', 't-', 'w-'],['-ad', '-ail', '-ear', '-ill', '-ow']
6,5,['b-', 'h-', 'r-', 'sh-', 'sp-', 'st-'],['-ank', '-are', '-at', '-ay', '-ill']
6,5,['b-', 'h-', 'r-', 'sh-', 't-', 'w-'],['-ad', '-are', '-ear', '-ill', '-ow']
6,5,['b-', 'h-', 's-', 'sh-', 'sl-', 'st-'],['-ack', '-at', '-ay', '-op', '-ow']
6,5,['b-', 'h-', 's-', 'sh-', 'st-', 'sw-'],['-ank', '-at', '-ay', '-ill', '-op']
6,5,['b-', 'h-', 's-', 'sh-', 'sw-', 't-'],['-ank', '-at', '-ear', '-ill', '-op']
6,5,['b-', 'l-', 'm-', 's-', 'sh-', 'w-'],['-ad', '-ag', '-ake', '-ay', '-ore']
6,5,['b-', 'l-', 'm-', 's-', 'st-', 'w-'],['-ag', '-ake', '-ay', '-et', '-ore']
6,5,['b-', 'l-', 'p-', 's-', 'sp-', 'w-'],['-ay', '-end', '-ent', '-it', '-ore']
6,5,['b-', 'l-', 'p-', 's-', 't-', 'w-'],['-ad', '-ee', '-end', '-ent', '-ore']
6,5,['b-', 'l-', 'r-', 's-', 'sh-', 't-'],['-ack', '-ad', '-ag', '-ake', '-ow']
6,5,['b-', 'l-', 'r-', 's-', 'sh-', 'w-'],['-ad', '-ag', '-ake', '-ay', '-ow']
6,5,['b-', 'l-', 'r-', 's-', 'sl-', 'sn-'],['-ack', '-ag', '-ake', '-ob', '-ow']
6,5,['b-', 'l-', 'r-', 's-', 'sl-', 't-'],['-ack', '-ag', '-ake', '-ender', '-ow']
6,5,['b-', 'l-', 'r-', 'sh-', 'sl-', 't-'],['-ack', '-ag', '-ake', '-ow', '-ush']
6,5,['b-', 'l-', 'r-', 'sh-', 'sl-', 'w-'],['-ag', '-ake', '-ay', '-ed', '-ow']
6,5,['b-', 'l-', 'r-', 'sl-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ow', '-ug']
6,5,['b-', 'l-', 's-', 'sh-', 'st-', 'w-'],['-ag', '-ake', '-ay', '-ore', '-ow']
6,5,['b-', 'l-', 's-', 'sh-', 't-', 'w-'],['-ad', '-ag', '-ake', '-ore', '-ow']
6,5,['b-', 'm-', 'p-', 'pl-', 'sw-', 't-'],['-an', '-at', '-atter', '-eat', '-op']
6,5,['b-', 'm-', 'p-', 'r-', 's-', 'sh-'],['-ad', '-at', '-ay', '-ill', '-od']
6,5,['b-', 'm-', 'p-', 'r-', 'sc-', 't-'],['-ad', '-an', '-are', '-at', '-atter']
6,5,['b-', 'm-', 'p-', 'r-', 'sh-', 't-'],['-ad', '-are', '-at', '-atter', '-ill']
6,5,['b-', 'm-', 'p-', 'r-', 'sp-', 'sw-'],['-an', '-at', '-atter', '-ay', '-ill']
6,5,['b-', 'm-', 'p-', 'r-', 't-', 'w-'],['-ad', '-ail', '-an', '-are', '-ill']
6,5,['b-', 'm-', 'p-', 's-', 'sh-', 't-'],['-ad', '-at', '-ill', '-op', '-ore']
6,5,['b-', 'm-', 'p-', 'sc-', 'sh-', 't-'],['-ad', '-are', '-at', '-atter', '-ore']
6,5,['b-', 'm-', 'p-', 'sh-', 'sp-', 'sw-'],['-at', '-atter', '-ay', '-ill', '-ore']
6,5,['b-', 'm-', 'p-', 'sh-', 'squ-', 't-'],['-ad', '-all', '-are', '-at', '-atter']
6,5,['b-', 'm-', 'p-', 'sh-', 'st-', 'w-'],['-all', '-are', '-ay', '-ill', '-ore']
6,5,['b-', 'm-', 'p-', 'sh-', 'sw-', 't-'],['-at', '-atter', '-ill', '-op', '-ore']
6,5,['b-', 'm-', 'p-', 'sh-', 't-', 'w-'],['-ad', '-all', '-are', '-ill', '-ore']
6,5,['b-', 'm-', 'p-', 'sp-', 'sw-', 't-'],['-an', '-at', '-atter', '-ill', '-ore']
6,5,['b-', 'm-', 'qu-', 'r-', 's-', 'w-'],['-ad', '-ail', '-ake', '-ay', '-ill']
6,5,['b-', 'm-', 'r-', 's-', 'sh-', 'st-'],['-ag', '-ake', '-at', '-ay', '-ill']
6,5,['b-', 'm-', 'r-', 's-', 'sh-', 't-'],['-ad', '-ag', '-ake', '-at', '-ill']
6,5,['b-', 'm-', 'r-', 's-', 'sh-', 'w-'],['-ad', '-ag', '-ake', '-ay', '-ill']
6,5,['b-', 'm-', 'r-', 's-', 't-', 'w-'],['-ad', '-ag', '-ail', '-ake', '-ill']
6,5,['b-', 'm-', 'r-', 'sh-', 'sp-', 'st-'],['-ake', '-are', '-at', '-ay', '-ill']
6,5,['b-', 'm-', 'r-', 'sh-', 'sp-', 't-'],['-ake', '-are', '-at', '-atter', '-ill']
6,5,['b-', 'm-', 'r-', 'sh-', 'st-', 't-'],['-ag', '-ake', '-are', '-at', '-ill']
6,5,['b-', 'm-', 'r-', 'sh-', 'st-', 'w-'],['-ag', '-ake', '-are', '-ay', '-ill']
6,5,['b-', 'm-', 'r-', 'sh-', 't-', 'w-'],['-ad', '-ag', '-ake', '-are', '-ill']
6,5,['b-', 'm-', 's-', 'sh-', 'sl-', 'st-'],['-ag', '-ake', '-at', '-ay', '-op']
6,5,['b-', 'm-', 's-', 'sh-', 'sp-', 'st-'],['-ake', '-at', '-ay', '-ill', '-ore']
6,5,['b-', 'm-', 's-', 'sh-', 'st-', 'w-'],['-ag', '-ake', '-ay', '-ill', '-ore']
6,5,['b-', 'm-', 's-', 'sh-', 't-', 'w-'],['-ad', '-ag', '-ake', '-ill', '-ore']
6,5,['b-', 'm-', 'sh-', 'sp-', 'st-', 'w-'],['-ake', '-are', '-ay', '-ill', '-ore']
6,5,['b-', 'p-', 'pl-', 's-', 'sl-', 'st-'],['-at', '-ay', '-op', '-ump', '-unk']
6,5,['b-', 'p-', 'r-', 's-', 'sp-', 't-'],['-at', '-ear', '-end', '-ent', '-ill']
6,5,['b-', 'p-', 'r-', 's-', 'sp-', 'w-'],['-ay', '-ear', '-end', '-ent', '-ill']
6,5,['b-', 'p-', 'r-', 'sc-', 'sh-', 't-'],['-ad', '-are', '-at', '-atter', '-out']
6,5,['b-', 'p-', 'r-', 'sh-', 'sp-', 'st-'],['-are', '-at', '-ay', '-ill', '-out']
6,5,['b-', 'p-', 'r-', 'sh-', 'sp-', 'sw-'],['-at', '-atter', '-ay', '-ear', '-ill']
6,5,['b-', 'p-', 'r-', 'sh-', 'st-', 't-'],['-ack', '-are', '-at', '-ill', '-out']
6,5,['b-', 'p-', 'r-', 'sp-', 'sw-', 't-'],['-an', '-at', '-atter', '-ear', '-ill']
6,5,['b-', 'p-', 's-', 'sh-', 'sp-', 'sw-'],['-at', '-ay', '-ear', '-ill', '-ore']
6,5,['b-', 'p-', 's-', 'sh-', 'sp-', 'w-'],['-ay', '-ear', '-ill', '-in', '-ore']
6,5,['b-', 'p-', 's-', 'sh-', 'sw-', 't-'],['-at', '-ear', '-ill', '-op', '-ore']
6,5,['b-', 'p-', 's-', 'sh-', 't-', 'y-'],['-ack', '-ear', '-in', '-ore', '-uck']
6,5,['b-', 'p-', 'sc-', 'sh-', 'sp-', 't-'],['-are', '-at', '-atter', '-ore', '-out']
6,5,['b-', 'p-', 'sc-', 'sh-', 'st-', 't-'],['-are', '-at', '-one', '-ore', '-out']
6,5,['b-', 'p-', 'sh-', 'sn-', 'st-', 't-'],['-ack', '-are', '-ore', '-out', '-uck']
6,5,['b-', 'p-', 'sh-', 'sp-', 'st-', 't-'],['-are', '-at', '-ill', '-ore', '-out']
6,5,['b-', 'pl-', 'r-', 's-', 'sl-', 'st-'],['-ash', '-at', '-ay', '-ow', '-ump']
6,5,['b-', 'pl-', 's-', 'sh-', 'st-', 't-'],['-ank', '-at', '-op', '-ow', '-uck']
